"Segment","Latitude","Longitude","Altitude (m)","Time (UTC ISO)","Time (UTC)","Time (Local)","UNIX Epoch Time"
4,"38.74300187106811","-109.56027499156478","1444.0960693359375","2020-02-16T19:49:30.000Z","2020-02-16 19:49:30.000","2020-02-16 12:49:30.000","1581882570"
4,"38.743001723191604","-109.56028454000426","1443.9014892578125","2020-02-16T19:49:31.000Z","2020-02-16 19:49:31.000","2020-02-16 12:49:31.000","1581882571"
4,"38.7430021551759","-109.56029378518664","1443.710693359375","2020-02-16T19:49:32.000Z","2020-02-16 19:49:32.000","2020-02-16 12:49:32.000","1581882572"
4,"38.74300309759636","-109.56030270421303","1443.52685546875","2020-02-16T19:49:33.000Z","2020-02-16 19:49:33.000","2020-02-16 12:49:33.000","1581882573"
4,"38.74300447489988","-109.56031127981825","1443.3529052734375","2020-02-16T19:49:34.000Z","2020-02-16 19:49:34.000","2020-02-16 12:49:34.000","1581882574"
4,"38.74300620518847","-109.56031950450473","1443.191162109375","2020-02-16T19:49:35.000Z","2020-02-16 19:49:35.000","2020-02-16 12:49:35.000","1581882575"
4,"38.74300820059934","-109.56032738347844","1443.0435791015625","2020-02-16T19:49:36.000Z","2020-02-16 19:49:36.000","2020-02-16 12:49:36.000","1581882576"
4,"38.74301036957614","-109.56033493426678","1442.911376953125","2020-02-16T19:49:37.000Z","2020-02-16 19:49:37.000","2020-02-16 12:49:37.000","1581882577"
4,"38.74301261665644","-109.56034218754208","1442.794921875","2020-02-16T19:49:38.000Z","2020-02-16 19:49:38.000","2020-02-16 12:49:38.000","1581882578"
4,"38.743014840734276","-109.56034918744255","1442.6939697265625","2020-02-16T19:49:39.000Z","2020-02-16 19:49:39.000","2020-02-16 12:49:39.000","1581882579"
4,"38.74301693418986","-109.56035598921139","1442.60791015625","2020-02-16T19:49:40.000Z","2020-02-16 19:49:40.000","2020-02-16 12:49:40.000","1581882580"
4,"38.74301878354874","-109.56036265715512","1442.5357666015625","2020-02-16T19:49:41.000Z","2020-02-16 19:49:41.000","2020-02-16 12:49:41.000","1581882581"
4,"38.74302027191438","-109.56036926318545","1442.475830078125","2020-02-16T19:49:42.000Z","2020-02-16 19:49:42.000","2020-02-16 12:49:42.000","1581882582"
4,"38.74302128307106","-109.56037588263212","1442.42626953125","2020-02-16T19:49:43.000Z","2020-02-16 19:49:43.000","2020-02-16 12:49:43.000","1581882583"
4,"38.743021706582624","-109.5603825881756","1442.3851318359375","2020-02-16T19:49:44.000Z","2020-02-16 19:49:44.000","2020-02-16 12:49:44.000","1581882584"
4,"38.74302144254632","-109.56038944516288","1442.35009765625","2020-02-16T19:49:45.000Z","2020-02-16 19:49:45.000","2020-02-16 12:49:45.000","1581882585"
4,"38.74302040466451","-109.56039650782125","1442.3189697265625","2020-02-16T19:49:46.000Z","2020-02-16 19:49:46.000","2020-02-16 12:49:46.000","1581882586"
4,"38.74301852113128","-109.56040381471496","1442.2896728515625","2020-02-16T19:49:47.000Z","2020-02-16 19:49:47.000","2020-02-16 12:49:47.000","1581882587"
4,"38.743015734516796","-109.56041138495864","1442.260009765625","2020-02-16T19:49:48.000Z","2020-02-16 19:49:48.000","2020-02-16 12:49:48.000","1581882588"
4,"38.74301200267195","-109.56041921620681","1442.228759765625","2020-02-16T19:49:49.000Z","2020-02-16 19:49:49.000","2020-02-16 12:49:49.000","1581882589"
4,"38.74300730100192","-109.56042728320234","1442.1949462890625","2020-02-16T19:49:50.000Z","2020-02-16 19:49:50.000","2020-02-16 12:49:50.000","1581882590"
4,"38.74300162504738","-109.56043553653109","1442.1583251953125","2020-02-16T19:49:51.000Z","2020-02-16 19:49:51.000","2020-02-16 12:49:51.000","1581882591"
4,"38.74299499322442","-109.56044390047283","1442.119140625","2020-02-16T19:49:52.000Z","2020-02-16 19:49:52.000","2020-02-16 12:49:52.000","1581882592"
4,"38.742987448139885","-109.56045227131024","1442.0784912109375","2020-02-16T19:49:53.000Z","2020-02-16 19:49:53.000","2020-02-16 12:49:53.000","1581882593"
4,"38.74297905383645","-109.56046052066023","1442.0380859375","2020-02-16T19:49:54.000Z","2020-02-16 19:49:54.000","2020-02-16 12:49:54.000","1581882594"
4,"38.74296989186089","-109.5604685028458","1442.0003662109375","2020-02-16T19:49:55.000Z","2020-02-16 19:49:55.000","2020-02-16 12:49:55.000","1581882595"
4,"38.742960059646855","-109.56047606284329","1441.9681396484375","2020-02-16T19:49:56.000Z","2020-02-16 19:49:56.000","2020-02-16 12:49:56.000","1581882596"
4,"38.74294966937662","-109.5604830434589","1441.94482421875","2020-02-16T19:49:57.000Z","2020-02-16 19:49:57.000","2020-02-16 12:49:57.000","1581882597"
4,"38.7429388442739","-109.56048929133118","1441.9342041015625","2020-02-16T19:49:58.000Z","2020-02-16 19:49:58.000","2020-02-16 12:49:58.000","1581882598"
4,"38.742927711674454","-109.56049466277001","1441.93798828125","2020-02-16T19:49:59.000Z","2020-02-16 19:49:59.000","2020-02-16 12:49:59.000","1581882599"
4,"38.74291639505015","-109.56049902973788","1441.954345703125","2020-02-16T19:50:00.000Z","2020-02-16 19:50:00.000","2020-02-16 12:50:00.000","1581882600"
4,"38.7429050081217","-109.56050228552593","1441.9794921875","2020-02-16T19:50:01.000Z","2020-02-16 19:50:01.000","2020-02-16 12:50:01.000","1581882601"
4,"38.742893653141465","-109.5605043496514","1442.0103759765625","2020-02-16T19:50:02.000Z","2020-02-16 19:50:02.000","2020-02-16 12:50:02.000","1581882602"
4,"38.74288242195441","-109.56050517101254","1442.0445556640625","2020-02-16T19:50:03.000Z","2020-02-16 19:50:03.000","2020-02-16 12:50:03.000","1581882603"
4,"38.7428713963391","-109.56050472942142","1442.080078125","2020-02-16T19:50:04.000Z","2020-02-16 19:50:04.000","2020-02-16 12:50:04.000","1581882604"
4,"38.74286064700505","-109.56050303588998","1442.1156005859375","2020-02-16T19:50:05.000Z","2020-02-16 19:50:05.000","2020-02-16 12:50:05.000","1581882605"
4,"38.742850233063656","-109.56050013109467","1442.1505126953125","2020-02-16T19:50:06.000Z","2020-02-16 19:50:06.000","2020-02-16 12:50:06.000","1581882606"
4,"38.742840203506645","-109.56049608246059","1442.1845703125","2020-02-16T19:50:07.000Z","2020-02-16 19:50:07.000","2020-02-16 12:50:07.000","1581882607"
4,"38.742830600706135","-109.56049098051379","1442.218505859375","2020-02-16T19:50:08.000Z","2020-02-16 19:50:08.000","2020-02-16 12:50:08.000","1581882608"
4,"38.74282146227465","-109.5604849347228","1442.253173828125","2020-02-16T19:50:09.000Z","2020-02-16 19:50:09.000","2020-02-16 12:50:09.000","1581882609"
4,"38.74281281980372","-109.56047806885978","1442.2896728515625","2020-02-16T19:50:10.000Z","2020-02-16 19:50:10.000","2020-02-16 12:50:10.000","1581882610"
4,"38.742804698102","-109.56047051541759","1442.329345703125","2020-02-16T19:50:11.000Z","2020-02-16 19:50:11.000","2020-02-16 12:50:11.000","1581882611"
4,"38.742797115973836","-109.56046240920868","1442.37353515625","2020-02-16T19:50:12.000Z","2020-02-16 19:50:12.000","2020-02-16 12:50:12.000","1581882612"
4,"38.74279008746803","-109.56045388020364","1442.42333984375","2020-02-16T19:50:13.000Z","2020-02-16 19:50:13.000","2020-02-16 12:50:13.000","1581882613"
4,"38.742783623206044","-109.56044504593332","1442.4798583984375","2020-02-16T19:50:14.000Z","2020-02-16 19:50:14.000","2020-02-16 12:50:14.000","1581882614"
4,"38.7427777308426","-109.56043600578467","1442.5440673828125","2020-02-16T19:50:15.000Z","2020-02-16 19:50:15.000","2020-02-16 12:50:15.000","1581882615"
4,"38.74277241467152","-109.56042683931643","1442.61669921875","2020-02-16T19:50:16.000Z","2020-02-16 19:50:16.000","2020-02-16 12:50:16.000","1581882616"
4,"38.74276767567062","-109.56041760745572","1442.6982421875","2020-02-16T19:50:17.000Z","2020-02-16 19:50:17.000","2020-02-16 12:50:17.000","1581882617"
4,"38.74276351171668","-109.56040835561085","1442.788818359375","2020-02-16T19:50:18.000Z","2020-02-16 19:50:18.000","2020-02-16 12:50:18.000","1581882618"
4,"38.74275991712337","-109.56039911873948","1442.8885498046875","2020-02-16T19:50:19.000Z","2020-02-16 19:50:19.000","2020-02-16 12:50:19.000","1581882619"
4,"38.742756882450486","-109.56038992648539","1442.997314453125","2020-02-16T19:50:20.000Z","2020-02-16 19:50:20.000","2020-02-16 12:50:20.000","1581882620"
4,"38.74275439467579","-109.5603808069834","1443.114501953125","2020-02-16T19:50:21.000Z","2020-02-16 19:50:21.000","2020-02-16 12:50:21.000","1581882621"
4,"38.74275243629661","-109.56037179009041","1443.2396240234375","2020-02-16T19:50:22.000Z","2020-02-16 19:50:22.000","2020-02-16 12:50:22.000","1581882622"
4,"38.74275098525583","-109.56036290885349","1443.37158203125","2020-02-16T19:50:23.000Z","2020-02-16 19:50:23.000","2020-02-16 12:50:23.000","1581882623"
4,"38.742750017516315","-109.56035419979742","1443.509521484375","2020-02-16T19:50:24.000Z","2020-02-16 19:50:24.000","2020-02-16 12:50:24.000","1581882624"
4,"38.742749509887325","-109.56034570502801","1443.652587890625","2020-02-16T19:50:25.000Z","2020-02-16 19:50:25.000","2020-02-16 12:50:25.000","1581882625"
4,"38.74274944247522","-109.56033747325154","1443.799560546875","2020-02-16T19:50:26.000Z","2020-02-16 19:50:26.000","2020-02-16 12:50:26.000","1581882626"
4,"38.74274980052657","-109.5603295573207","1443.94873046875","2020-02-16T19:50:27.000Z","2020-02-16 19:50:27.000","2020-02-16 12:50:27.000","1581882627"
4,"38.742750574207726","-109.56032201000251","1444.09765625","2020-02-16T19:50:28.000Z","2020-02-16 19:50:28.000","2020-02-16 12:50:28.000","1581882628"
4,"38.7427517566532","-109.5603148813146","1444.244140625","2020-02-16T19:50:29.000Z","2020-02-16 19:50:29.000","2020-02-16 12:50:29.000","1581882629"
4,"38.742753341746926","-109.56030821918347","1444.3861083984375","2020-02-16T19:50:30.000Z","2020-02-16 19:50:30.000","2020-02-16 12:50:30.000","1581882630"
4,"38.742755322926875","-109.56030207037881","1444.5211181640625","2020-02-16T19:50:31.000Z","2020-02-16 19:50:31.000","2020-02-16 12:50:31.000","1581882631"
4,"38.74275769262417","-109.56029648041083","1444.6474609375","2020-02-16T19:50:32.000Z","2020-02-16 19:50:32.000","2020-02-16 12:50:32.000","1581882632"
4,"38.74276044158922","-109.56029149308075","1444.763427734375","2020-02-16T19:50:33.000Z","2020-02-16 19:50:33.000","2020-02-16 12:50:33.000","1581882633"
4,"38.74276355817328","-109.5602871497799","1444.867431640625","2020-02-16T19:50:34.000Z","2020-02-16 19:50:34.000","2020-02-16 12:50:34.000","1581882634"
4,"38.74276702780562","-109.56028348887796","1444.9581298828125","2020-02-16T19:50:35.000Z","2020-02-16 19:50:35.000","2020-02-16 12:50:35.000","1581882635"
4,"38.74278206874419","-109.56028389097177","1444.9993896484375","2020-02-16T19:50:38.000Z","2020-02-16 19:50:38.000","2020-02-16 12:50:38.000","1581882638"
4,"38.742788584495536","-109.56028788222919","1444.9345703125","2020-02-16T19:50:39.000Z","2020-02-16 19:50:39.000","2020-02-16 12:50:39.000","1581882639"
4,"38.74279534861639","-109.56029270999953","1444.8525390625","2020-02-16T19:50:40.000Z","2020-02-16 19:50:40.000","2020-02-16 12:50:40.000","1581882640"
4,"38.74280233439237","-109.56029839332012","1444.7530517578125","2020-02-16T19:50:41.000Z","2020-02-16 19:50:41.000","2020-02-16 12:50:41.000","1581882641"
4,"38.74280951218673","-109.56030493332118","1444.63623046875","2020-02-16T19:50:42.000Z","2020-02-16 19:50:42.000","2020-02-16 12:50:42.000","1581882642"
4,"38.742816848894115","-109.56031229117845","1444.5030517578125","2020-02-16T19:50:43.000Z","2020-02-16 19:50:43.000","2020-02-16 12:50:43.000","1581882643"
4,"38.74282431066519","-109.56032037856687","1444.354736328125","2020-02-16T19:50:44.000Z","2020-02-16 19:50:44.000","2020-02-16 12:50:44.000","1581882644"
4,"38.74283186834203","-109.56032906030852","1444.1937255859375","2020-02-16T19:50:45.000Z","2020-02-16 19:50:45.000","2020-02-16 12:50:45.000","1581882645"
4,"38.742839502282656","-109.5603381603401","1444.0235595703125","2020-02-16T19:50:46.000Z","2020-02-16 19:50:46.000","2020-02-16 12:50:46.000","1581882646"
4,"38.742847204810715","-109.56034747456687","1443.8485107421875","2020-02-16T19:50:47.000Z","2020-02-16 19:50:47.000","2020-02-16 12:50:47.000","1581882647"
4,"38.74285497949918","-109.56035678703249","1443.6729736328125","2020-02-16T19:50:48.000Z","2020-02-16 19:50:48.000","2020-02-16 12:50:48.000","1581882648"
4,"38.74286283880539","-109.56036588337722","1443.5013427734375","2020-02-16T19:50:49.000Z","2020-02-16 19:50:49.000","2020-02-16 12:50:49.000","1581882649"
4,"38.742870800657364","-109.56037456173955","1443.3372802734375","2020-02-16T19:50:50.000Z","2020-02-16 19:50:50.000","2020-02-16 12:50:50.000","1581882650"
4,"38.74287888325812","-109.56038264228654","1443.1837158203125","2020-02-16T19:50:51.000Z","2020-02-16 19:50:51.000","2020-02-16 12:50:51.000","1581882651"
4,"38.74288710086547","-109.56038997414569","1443.0430908203125","2020-02-16T19:50:52.000Z","2020-02-16 19:50:52.000","2020-02-16 12:50:52.000","1581882652"
4,"38.742895461141806","-109.56039644070812","1442.917236328125","2020-02-16T19:50:53.000Z","2020-02-16 19:50:53.000","2020-02-16 12:50:53.000","1581882653"
4,"38.74290396290601","-109.5604019649614","1442.8074951171875","2020-02-16T19:50:54.000Z","2020-02-16 19:50:54.000","2020-02-16 12:50:54.000","1581882654"
4,"38.74291259648299","-109.56040651331595","1442.714599609375","2020-02-16T19:50:55.000Z","2020-02-16 19:50:55.000","2020-02-16 12:50:55.000","1581882655"
4,"38.74292134742037","-109.56041009455514","1442.63916015625","2020-02-16T19:50:56.000Z","2020-02-16 19:50:56.000","2020-02-16 12:50:56.000","1581882656"
4,"38.742930201489955","-109.56041275243244","1442.5810546875","2020-02-16T19:50:57.000Z","2020-02-16 19:50:57.000","2020-02-16 12:50:57.000","1581882657"
4,"38.74293914799399","-109.56041455571996","1442.5401611328125","2020-02-16T19:50:58.000Z","2020-02-16 19:50:58.000","2020-02-16 12:50:58.000","1581882658"
4,"38.74294817981621","-109.56041559093919","1442.516357421875","2020-02-16T19:50:59.000Z","2020-02-16 19:50:59.000","2020-02-16 12:50:59.000","1581882659"
4,"38.742957292309434","-109.56041595769581","1442.50927734375","2020-02-16T19:51:00.000Z","2020-02-16 19:51:00.000","2020-02-16 12:51:00.000","1581882660"
4,"38.74296648275043","-109.56041576476959","1442.5184326171875","2020-02-16T19:51:01.000Z","2020-02-16 19:51:01.000","2020-02-16 12:51:01.000","1581882661"
4,"38.74297574953892","-109.56041512682104","1442.543701171875","2020-02-16T19:51:02.000Z","2020-02-16 19:51:02.000","2020-02-16 12:51:02.000","1581882662"
4,"38.74298509023735","-109.56041416082364","1442.58447265625","2020-02-16T19:51:03.000Z","2020-02-16 19:51:03.000","2020-02-16 12:51:03.000","1581882663"
4,"38.74299449878292","-109.56041298220329","1442.6400146484375","2020-02-16T19:51:04.000Z","2020-02-16 19:51:04.000","2020-02-16 12:51:04.000","1581882664"
4,"38.743003963495305","-109.56041170162176","1442.7095947265625","2020-02-16T19:51:05.000Z","2020-02-16 19:51:05.000","2020-02-16 12:51:05.000","1581882665"
4,"38.74301346683022","-109.56041042256587","1442.7926025390625","2020-02-16T19:51:06.000Z","2020-02-16 19:51:06.000","2020-02-16 12:51:06.000","1581882666"
4,"38.743022985595566","-109.56040924090449","1442.8876953125","2020-02-16T19:51:07.000Z","2020-02-16 19:51:07.000","2020-02-16 12:51:07.000","1581882667"
4,"38.74303249005737","-109.56040824612025","1442.993896484375","2020-02-16T19:51:08.000Z","2020-02-16 19:51:08.000","2020-02-16 12:51:08.000","1581882668"
4,"38.74304194304626","-109.56040752222594","1443.1094970703125","2020-02-16T19:51:09.000Z","2020-02-16 19:51:09.000","2020-02-16 12:51:09.000","1581882669"
4,"38.74305130098359","-109.5604071491799","1443.23291015625","2020-02-16T19:51:10.000Z","2020-02-16 19:51:10.000","2020-02-16 12:51:10.000","1581882670"
4,"38.74306051638206","-109.56040720628467","1443.36181640625","2020-02-16T19:51:11.000Z","2020-02-16 19:51:11.000","2020-02-16 12:51:11.000","1581882671"
4,"38.74306954040621","-109.56040777596094","1443.4937744140625","2020-02-16T19:51:12.000Z","2020-02-16 19:51:12.000","2020-02-16 12:51:12.000","1581882672"
4,"38.74307832500831","-109.56040894501547","1443.6256103515625","2020-02-16T19:51:13.000Z","2020-02-16 19:51:13.000","2020-02-16 12:51:13.000","1581882673"
4,"38.743086824948506","-109.56041080178055","1443.75390625","2020-02-16T19:51:14.000Z","2020-02-16 19:51:14.000","2020-02-16 12:51:14.000","1581882674"
4,"38.74309499955586","-109.56041342871677","1443.875244140625","2020-02-16T19:51:15.000Z","2020-02-16 19:51:15.000","2020-02-16 12:51:15.000","1581882675"
4,"38.74310281355542","-109.56041689232312","1443.98583984375","2020-02-16T19:51:16.000Z","2020-02-16 19:51:16.000","2020-02-16 12:51:16.000","1581882676"
4,"38.7431102370255","-109.5604212330178","1444.082763671875","2020-02-16T19:51:17.000Z","2020-02-16 19:51:17.000","2020-02-16 12:51:17.000","1581882677"
4,"38.74311724553181","-109.56042645716333","1444.1632080078125","2020-02-16T19:51:18.000Z","2020-02-16 19:51:18.000","2020-02-16 12:51:18.000","1581882678"
4,"38.7431238203559","-109.56043253451224","1444.224853515625","2020-02-16T19:51:19.000Z","2020-02-16 19:51:19.000","2020-02-16 12:51:19.000","1581882679"
4,"38.74312994724944","-109.56043940300201","1444.266357421875","2020-02-16T19:51:20.000Z","2020-02-16 19:51:20.000","2020-02-16 12:51:20.000","1581882680"
4,"38.743135614019614","-109.56044697814053","1444.286376953125","2020-02-16T19:51:21.000Z","2020-02-16 19:51:21.000","2020-02-16 12:51:21.000","1581882681"
4,"38.74314080942762","-109.56045516213844","1444.2843017578125","2020-02-16T19:51:22.000Z","2020-02-16 19:51:22.000","2020-02-16 12:51:22.000","1581882682"
4,"38.74314552443036","-109.5604638498718","1444.2598876953125","2020-02-16T19:51:23.000Z","2020-02-16 19:51:23.000","2020-02-16 12:51:23.000","1581882683"
4,"38.74314975458772","-109.56047293158743","1444.213134765625","2020-02-16T19:51:24.000Z","2020-02-16 19:51:24.000","2020-02-16 12:51:24.000","1581882684"
4,"38.74315350310324","-109.56048229424704","1444.144287109375","2020-02-16T19:51:25.000Z","2020-02-16 19:51:25.000","2020-02-16 12:51:25.000","1581882685"
4,"38.74315678413208","-109.56049182292493","1444.054443359375","2020-02-16T19:51:26.000Z","2020-02-16 19:51:26.000","2020-02-16 12:51:26.000","1581882686"
4,"38.74315962574449","-109.56050140266994","1443.9451904296875","2020-02-16T19:51:27.000Z","2020-02-16 19:51:27.000","2020-02-16 12:51:27.000","1581882687"
4,"38.74316207240983","-109.56051092154364","1443.8184814453125","2020-02-16T19:51:28.000Z","2020-02-16 19:51:28.000","2020-02-16 12:51:28.000","1581882688"
4,"38.74316418569764","-109.5605202749515","1443.6768798828125","2020-02-16T19:51:29.000Z","2020-02-16 19:51:29.000","2020-02-16 12:51:29.000","1581882689"
4,"38.74316604178102","-109.56052937043725","1443.523681640625","2020-02-16T19:51:30.000Z","2020-02-16 19:51:30.000","2020-02-16 12:51:30.000","1581882690"
4,"38.74316772544994","-109.56053813213265","1443.3621826171875","2020-02-16T19:51:31.000Z","2020-02-16 19:51:31.000","2020-02-16 12:51:31.000","1581882691"
4,"38.74316932127224","-109.56054650368107","1443.1959228515625","2020-02-16T19:51:32.000Z","2020-02-16 19:51:32.000","2020-02-16 12:51:32.000","1581882692"
4,"38.743170903145455","-109.5605544487833","1443.028076171875","2020-02-16T19:51:33.000Z","2020-02-16 19:51:33.000","2020-02-16 12:51:33.000","1581882693"
4,"38.74317252415775","-109.56056195011901","1442.8612060546875","2020-02-16T19:51:34.000Z","2020-02-16 19:51:34.000","2020-02-16 12:51:34.000","1581882694"
4,"38.74317420982007","-109.56056900786568","1442.697265625","2020-02-16T19:51:35.000Z","2020-02-16 19:51:35.000","2020-02-16 12:51:35.000","1581882695"
4,"38.74317595625799","-109.5605756383722","1442.537353515625","2020-02-16T19:51:36.000Z","2020-02-16 19:51:36.000","2020-02-16 12:51:36.000","1581882696"
4,"38.74317773240032","-109.56058187274813","1442.3814697265625","2020-02-16T19:51:37.000Z","2020-02-16 19:51:37.000","2020-02-16 12:51:37.000","1581882697"
4,"38.74317948490527","-109.56058775390042","1442.2286376953125","2020-02-16T19:51:38.000Z","2020-02-16 19:51:38.000","2020-02-16 12:51:38.000","1581882698"
4,"38.74318114494108","-109.5605933311375","1442.076904296875","2020-02-16T19:51:39.000Z","2020-02-16 19:51:39.000","2020-02-16 12:51:39.000","1581882699"
4,"38.743182636777654","-109.56059865381549","1441.9239501953125","2020-02-16T19:51:40.000Z","2020-02-16 19:51:40.000","2020-02-16 12:51:40.000","1581882700"
4,"38.74318388708316","-109.56060376587234","1441.7669677734375","2020-02-16T19:51:41.000Z","2020-02-16 19:51:41.000","2020-02-16 12:51:41.000","1581882701"
4,"38.74318483209573","-109.5606087016246","1441.603271484375","2020-02-16T19:51:42.000Z","2020-02-16 19:51:42.000","2020-02-16 12:51:42.000","1581882702"
4,"38.74318542235434","-109.56061348205148","1441.4302978515625","2020-02-16T19:51:43.000Z","2020-02-16 19:51:43.000","2020-02-16 12:51:43.000","1581882703"
4,"38.743185626016356","-109.56061811186446","1441.2454833984375","2020-02-16T19:51:44.000Z","2020-02-16 19:51:44.000","2020-02-16 12:51:44.000","1581882704"
4,"38.7431854303752","-109.56062257807872","1441.0462646484375","2020-02-16T19:51:45.000Z","2020-02-16 19:51:45.000","2020-02-16 12:51:45.000","1581882705"
4,"38.74318484127658","-109.5606268503533","1440.8309326171875","2020-02-16T19:51:46.000Z","2020-02-16 19:51:46.000","2020-02-16 12:51:46.000","1581882706"
4,"38.7431838814267","-109.56063088458785","1440.5985107421875","2020-02-16T19:51:47.000Z","2020-02-16 19:51:47.000","2020-02-16 12:51:47.000","1581882707"
4,"38.743182588959314","-109.56063463000312","1440.348876953125","2020-02-16T19:51:48.000Z","2020-02-16 19:51:48.000","2020-02-16 12:51:48.000","1581882708"
4,"38.743181016615786","-109.56063803660848","1440.0826416015625","2020-02-16T19:51:49.000Z","2020-02-16 19:51:49.000","2020-02-16 12:51:49.000","1581882709"
4,"38.74317923183502","-109.56064106016447","1439.8009033203125","2020-02-16T19:51:50.000Z","2020-02-16 19:51:50.000","2020-02-16 12:51:50.000","1581882710"
4,"38.74317731546612","-109.56064366553893","1439.505126953125","2020-02-16T19:51:51.000Z","2020-02-16 19:51:51.000","2020-02-16 12:51:51.000","1581882711"
4,"38.74317535667895","-109.56064582920068","1439.19775390625","2020-02-16T19:51:52.000Z","2020-02-16 19:51:52.000","2020-02-16 12:51:52.000","1581882712"
4,"38.74317344651007","-109.56064753976152","1438.8814697265625","2020-02-16T19:51:53.000Z","2020-02-16 19:51:53.000","2020-02-16 12:51:53.000","1581882713"
4,"38.743171671753316","-109.56064879757189","1438.5601806640625","2020-02-16T19:51:54.000Z","2020-02-16 19:51:54.000","2020-02-16 12:51:54.000","1581882714"
4,"38.74317010966993","-109.56064961448524","1438.2384033203125","2020-02-16T19:51:55.000Z","2020-02-16 19:51:55.000","2020-02-16 12:51:55.000","1581882715"
4,"38.74316882499161","-109.56065001328538","1437.9217529296875","2020-02-16T19:51:56.000Z","2020-02-16 19:51:56.000","2020-02-16 12:51:56.000","1581882716"
4,"38.74316786968077","-109.56065002633865","1437.616455078125","2020-02-16T19:51:57.000Z","2020-02-16 19:51:57.000","2020-02-16 12:51:57.000","1581882717"
4,"38.74316728433602","-109.5606496945073","1437.328857421875","2020-02-16T19:51:58.000Z","2020-02-16 19:51:58.000","2020-02-16 12:51:58.000","1581882718"
4,"38.74316709986129","-109.56064906643329","1437.0645751953125","2020-02-16T19:51:59.000Z","2020-02-16 19:51:59.000","2020-02-16 12:51:59.000","1581882719"
4,"38.743167339015926","-109.56064819669041","1436.827880859375","2020-02-16T19:52:00.000Z","2020-02-16 19:52:00.000","2020-02-16 12:52:00.000","1581882720"
4,"38.74316801736531","-109.56064714416341","1436.62255859375","2020-02-16T19:52:01.000Z","2020-02-16 19:52:01.000","2020-02-16 12:52:01.000","1581882721"
4,"38.74316914386119","-109.56064597158372","1436.451171875","2020-02-16T19:52:02.000Z","2020-02-16 19:52:02.000","2020-02-16 12:52:02.000","1581882722"
4,"38.74317072238454","-109.56064474489754","1436.315673828125","2020-02-16T19:52:03.000Z","2020-02-16 19:52:03.000","2020-02-16 12:52:03.000","1581882723"
4,"38.74317275339519","-109.56064353281391","1436.2177734375","2020-02-16T19:52:04.000Z","2020-02-16 19:52:04.000","2020-02-16 12:52:04.000","1581882724"
4,"38.74317523373383","-109.56064240713219","1436.158447265625","2020-02-16T19:52:05.000Z","2020-02-16 19:52:05.000","2020-02-16 12:52:05.000","1581882725"
4,"38.743178155933975","-109.56064144273569","1436.1385498046875","2020-02-16T19:52:06.000Z","2020-02-16 19:52:06.000","2020-02-16 12:52:06.000","1581882726"
4,"38.74318150812389","-109.56064071689211","1436.158447265625","2020-02-16T19:52:07.000Z","2020-02-16 19:52:07.000","2020-02-16 12:52:07.000","1581882727"
4,"38.74318527320279","-109.56064030894238","1436.21826171875","2020-02-16T19:52:08.000Z","2020-02-16 19:52:08.000","2020-02-16 12:52:08.000","1581882728"
4,"38.74318942848645","-109.56064029804425","1436.318115234375","2020-02-16T19:52:09.000Z","2020-02-16 19:52:09.000","2020-02-16 12:52:09.000","1581882729"
4,"38.74319394602145","-109.5606407585742","1436.4571533203125","2020-02-16T19:52:10.000Z","2020-02-16 19:52:10.000","2020-02-16 12:52:10.000","1581882730"
4,"38.74319879090715","-109.56064175773612","1436.63427734375","2020-02-16T19:52:11.000Z","2020-02-16 19:52:11.000","2020-02-16 12:52:11.000","1581882731"
4,"38.74320391795229","-109.56064335517007","1436.8477783203125","2020-02-16T19:52:12.000Z","2020-02-16 19:52:12.000","2020-02-16 12:52:12.000","1581882732"
4,"38.74320927212497","-109.5606455975937","1437.0947265625","2020-02-16T19:52:13.000Z","2020-02-16 19:52:13.000","2020-02-16 12:52:13.000","1581882733"
4,"38.74321479701919","-109.56064850623639","1437.37158203125","2020-02-16T19:52:14.000Z","2020-02-16 19:52:14.000","2020-02-16 12:52:14.000","1581882734"
4,"38.74322044673089","-109.56065206664591","1437.673583984375","2020-02-16T19:52:15.000Z","2020-02-16 19:52:15.000","2020-02-16 12:52:15.000","1581882735"
4,"38.74322619428662","-109.56065622692687","1437.99560546875","2020-02-16T19:52:16.000Z","2020-02-16 19:52:16.000","2020-02-16 12:52:16.000","1581882736"
4,"38.743232034433746","-109.56066090094622","1438.331787109375","2020-02-16T19:52:17.000Z","2020-02-16 19:52:17.000","2020-02-16 12:52:17.000","1581882737"
4,"38.743237981945796","-109.56066597338237","1438.6759033203125","2020-02-16T19:52:18.000Z","2020-02-16 19:52:18.000","2020-02-16 12:52:18.000","1581882738"
4,"38.74324406709671","-109.5606713065299","1439.0223388671875","2020-02-16T19:52:19.000Z","2020-02-16 19:52:19.000","2020-02-16 12:52:19.000","1581882739"
4,"38.74325032978773","-109.56067674937839","1439.3658447265625","2020-02-16T19:52:20.000Z","2020-02-16 19:52:20.000","2020-02-16 12:52:20.000","1581882740"
4,"38.743256813669504","-109.56068214684709","1439.7015380859375","2020-02-16T19:52:21.000Z","2020-02-16 19:52:21.000","2020-02-16 12:52:21.000","1581882741"
4,"38.74326356067775","-109.56068734774615","1440.024658203125","2020-02-16T19:52:22.000Z","2020-02-16 19:52:22.000","2020-02-16 12:52:22.000","1581882742"
